"","orient","site",".value"
"8265","top - bot","pb",-0.8455502986013
"8266","top - bot","pb",-0.795476570361105
"8267","top - bot","pb",-0.481176685674377
"8268","top - bot","pb",-0.6126217749548
"8269","top - bot","pb",-0.904705964070676
"8270","top - bot","pb",-0.80485151668247
"8271","top - bot","pb",-1.05003826033602
"8272","top - bot","pb",-0.536957908741587
"8273","top - bot","pb",-0.883975999035011
"8274","top - bot","pb",-0.993556753644196
"8275","top - bot","pb",-0.703900923667656
"8276","top - bot","pb",-0.982596831007371
"8277","top - bot","pb",-0.802226227735372
"8278","top - bot","pb",-1.29433392296953
"8279","top - bot","pb",-0.690844733670353
"8280","top - bot","pb",-0.672092100321808
"8281","top - bot","pb",-0.281874837463706
"8282","top - bot","pb",-0.584468834542436
"8283","top - bot","pb",-1.0130438220402
"8284","top - bot","pb",-1.39204946380492
"8285","top - bot","pb",-1.04926807649777
"8286","top - bot","pb",-1.06304601048636
"8287","top - bot","pb",-1.44608083084181
"8288","top - bot","pb",-1.53558431704196
"8289","top - bot","pb",-1.21369508863035
"8290","top - bot","pb",-1.13098296400977
"8291","top - bot","pb",-0.662293606048013
"8292","top - bot","pb",-0.558615612816207
"8293","top - bot","pb",-1.21760522415339
"8294","top - bot","pb",-0.868044148272967
"8295","top - bot","pb",-0.880383900932576
"8296","top - bot","pb",-1.34096507798067
"8297","top - bot","pb",-1.22194214654925
"8298","top - bot","pb",-0.891345737172026
"8299","top - bot","pb",-1.20442116910897
"8300","top - bot","pb",-0.657840666882024
"8301","top - bot","pb",-1.02938586871127
"8302","top - bot","pb",-0.600510950067204
"8303","top - bot","pb",-0.329291353029783
"8304","top - bot","pb",-0.698809306333688
"8305","top - bot","pb",-0.633165026148735
"8306","top - bot","pb",-0.644283323570443
"8307","top - bot","pb",-1.18483921866395
"8308","top - bot","pb",-0.977276178546806
"8309","top - bot","pb",-1.31052337066415
"8310","top - bot","pb",-1.50948701361173
"8311","top - bot","pb",-1.73349060941442
"8312","top - bot","pb",-0.802209622123682
"8313","top - bot","pb",-0.900505802844295
"8314","top - bot","pb",-0.456146321273641
"8315","top - bot","pb",-0.674550027251182
"8316","top - bot","pb",-0.370977309557024
"8317","top - bot","pb",-1.08820117146056
"8318","top - bot","pb",-0.825896226773547
"8319","top - bot","pb",-0.979170348125989
"8320","top - bot","pb",-1.14669538270135
"8321","top - bot","pb",-1.39805268063387
"8322","top - bot","pb",-1.28922917836916
"8323","top - bot","pb",-1.00195710042007
"8324","top - bot","pb",-0.923975785436447
"8325","top - bot","pb",-0.902058986322627
"8326","top - bot","pb",-0.690710593063557
"8327","top - bot","pb",-0.306554760522691
"8328","top - bot","pb",-1.10430849812406
"8329","top - bot","pb",-0.344972570133722
"8330","top - bot","pb",-0.759268541548786
"8331","top - bot","pb",-1.05186587850029
"8332","top - bot","pb",-0.301979512459042
"8333","top - bot","pb",-0.43468571761556
"8334","top - bot","pb",-0.928308034413289
"8335","top - bot","pb",-0.731813711400304
"8336","top - bot","pb",-0.909536838923054
"8337","top - bot","pb",-1.02613854931474
"8338","top - bot","pb",-0.0671506070569978
"8339","top - bot","pb",-0.650975378350816
"8340","top - bot","pb",-0.432375357710899
"8341","top - bot","pb",-0.537044581057206
"8342","top - bot","pb",-0.691354935317577
"8343","top - bot","pb",-1.00373045676505
"8344","top - bot","pb",-1.03545559660345
"8345","top - bot","pb",-0.963403373843488
"8346","top - bot","pb",-0.836112807077653
"8347","top - bot","pb",-1.29666814604214
"8348","top - bot","pb",-1.05051844443069
"8349","top - bot","pb",-0.901724884280924
"8350","top - bot","pb",-1.25223282247239
"8351","top - bot","pb",-1.36503989498471
"8352","top - bot","pb",-0.663562825588365
"8353","top - bot","pb",-0.876492129240583
"8354","top - bot","pb",-0.986618570944252
"8355","top - bot","pb",-0.879616904284808
"8356","top - bot","pb",-1.12384413219122
"8357","top - bot","pb",-1.28862012437108
"8358","top - bot","pb",-1.05759481678206
"8359","top - bot","pb",-0.465044960594913
"8360","top - bot","pb",-0.453687467112899
"8361","top - bot","pb",-0.150796954720767
"8362","top - bot","pb",-0.434876542412741
"8363","top - bot","pb",-0.544120902445675
"8364","top - bot","pb",-0.781390424399244
"8365","top - bot","pb",-0.233880960582533
"8366","top - bot","pb",-0.875930735250421
"8367","top - bot","pb",-0.608723868253486
"8368","top - bot","pb",-0.709242053225112
"8369","top - bot","pb",-0.869018493072168
"8370","top - bot","pb",-0.900014957127952
"8371","top - bot","pb",-0.970387976840134
"8372","top - bot","pb",-0.903136055172755
"8373","top - bot","pb",-1.16495031045581
"8374","top - bot","pb",-0.834042523462678
"8375","top - bot","pb",-0.219689753078987
"8376","top - bot","pb",-0.108692230191586
"8377","top - bot","pb",-0.292410156465209
"8378","top - bot","pb",-0.567866475409118
"8379","top - bot","pb",-0.5934248995052
"8380","top - bot","pb",-0.560565908803518
"8381","top - bot","pb",-1.05763107228279
"8382","top - bot","pb",-0.106609088909541
"8383","top - bot","pb",-0.853046221760468
"8384","top - bot","pb",-0.362000249882902
"8385","top - bot","pb",-0.579946686385447
"8386","top - bot","pb",-0.787145340110221
"8387","top - bot","pb",-0.769541240318415
"8388","top - bot","pb",-0.906486747558435
"8389","top - bot","pb",-1.55738134120294
"8390","top - bot","pb",-1.82277022108671
"8391","top - bot","pb",-1.75057500299336
"8392","top - bot","pb",-1.43199414597078
"8393","top - bot","pb",-1.74468210314293
"8394","top - bot","pb",-1.42322609720063
"8395","top - bot","pb",-1.22121547830046
"8396","top - bot","pb",-0.745230905088231
"8397","top - bot","pb",-0.635216800674815
"8398","top - bot","pb",-0.451347551911064
"8399","top - bot","pb",-0.464627916095561
"8400","top - bot","pb",-1.20841807676078
"8401","top - bot","pb",-0.684563371737372
"8402","top - bot","pb",-0.436203112067249
"8403","top - bot","pb",-0.528268683454869
"8404","top - bot","pb",-0.846900230269861
"8405","top - bot","pb",-0.793450511025958
"8406","top - bot","pb",-0.826974678654861
"8407","top - bot","pb",-0.875270201064632
"8408","top - bot","pb",-1.16064453335305
"8409","top - bot","pb",-1.50701885086207
"8410","top - bot","pb",-1.18430366468455
"8411","top - bot","pb",-1.0649598855393
"8412","top - bot","pb",-1.06628527307696
"8413","top - bot","pb",-0.884657573125032
"8414","top - bot","pb",-0.865707902355353
"8415","top - bot","pb",-0.756408654239001
"8416","top - bot","pb",-0.772764773928391
"8417","top - bot","pb",-0.789124434267684
"8418","top - bot","pb",-0.67005004795381
"8419","top - bot","pb",-0.715342981957361
"8420","top - bot","pb",-0.613896535950905
"8421","top - bot","pb",-1.09659597199429
"8422","top - bot","pb",-1.07142971411832
"8423","top - bot","pb",-1.21621643844893
"8424","top - bot","pb",-1.5128057186144
"8425","top - bot","pb",-1.21250242258424
"8426","top - bot","pb",-0.811684493316084
"8427","top - bot","pb",-1.22297654357919
"8428","top - bot","pb",-1.13217215444314
"8429","top - bot","pb",-1.21695404927932
"8430","top - bot","pb",-1.59239675609465
"8431","top - bot","pb",-1.42622927014109
"8432","top - bot","pb",-0.709988139274217
"8433","top - bot","pb",-0.75261754948926
"8434","top - bot","pb",-0.507860039233297
"8435","top - bot","pb",-0.50505399797919
"8436","top - bot","pb",-0.469877149839983
"8437","top - bot","pb",-0.816325253325906
"8438","top - bot","pb",-0.555623594597086
"8439","top - bot","pb",-0.94185802803371
"8440","top - bot","pb",-0.794019248895713
"8441","top - bot","pb",-1.20589090312189
"8442","top - bot","pb",-1.06660535256247
"8443","top - bot","pb",-1.68832090655498
"8444","top - bot","pb",-1.66548271629859
"8445","top - bot","pb",-1.65253283960291
"8446","top - bot","pb",-1.48019672155074
"8447","top - bot","pb",-1.49045799243333
"8448","top - bot","pb",-1.22882288132447
"8449","top - bot","pb",-1.35218887326505
"8450","top - bot","pb",-1.15255636936584
"8451","top - bot","pb",-1.1347233089462
"8452","top - bot","pb",-0.974810406319507
"8453","top - bot","pb",-1.0588641756197
"8454","top - bot","pb",-1.26856836213705
"8455","top - bot","pb",-0.949097131003443
"8456","top - bot","pb",-0.995719454659499
"8457","top - bot","pb",-0.696297512469235
"8458","top - bot","pb",-0.933328478465774
"8459","top - bot","pb",-0.970229463701033
"8460","top - bot","pb",-1.25030616706232
"8461","top - bot","pb",-1.28081157299106
"8462","top - bot","pb",-0.92969569529814
"8463","top - bot","pb",-0.998940887491002
"8464","top - bot","pb",-1.16131897330173
"8465","top - bot","pb",-1.16210716720962
"8466","top - bot","pb",-0.20064736244628
"8467","top - bot","pb",-0.326749279028363
"8468","top - bot","pb",-0.589725259266428
"8469","top - bot","pb",-1.00804410094004
"8470","top - bot","pb",-1.27493584672566
"8471","top - bot","pb",-0.877857616667171
"8472","top - bot","pb",-0.64557090297214
"8473","top - bot","pb",-1.10641701981021
"8474","top - bot","pb",-0.738437801591999
"8475","top - bot","pb",-1.32307558595115
"8476","top - bot","pb",-1.5591297170635
"8477","top - bot","pb",-1.57153482000392
"8478","top - bot","pb",-1.58087583448417
"8479","top - bot","pb",-1.31558016575613
"8480","top - bot","pb",-1.34314740514717
"8481","top - bot","pb",-0.733102980199605
"8482","top - bot","pb",-0.815653529349842
"8483","top - bot","pb",-0.855294995680267
"8484","top - bot","pb",-0.844978902763844
"8485","top - bot","pb",-0.749349593097854
"8486","top - bot","pb",-0.922129146924207
"8487","top - bot","pb",-0.942777319763387
"8488","top - bot","pb",-0.813240925393543
"8489","top - bot","pb",-1.21433630880252
"8490","top - bot","pb",-0.979549014681872
"8491","top - bot","pb",-0.889312438910711
"8492","top - bot","pb",-0.684735073334305
"8493","top - bot","pb",-0.920543591707447
"8494","top - bot","pb",-0.878399644918738
"8495","top - bot","pb",-0.991970759647355
"8496","top - bot","pb",-0.940289189738671
"8497","top - bot","pb",-1.61430004276806
"8498","top - bot","pb",-1.20208275025331
"8499","top - bot","pb",-1.12140733366722
"8500","top - bot","pb",-0.863938552849993
"8501","top - bot","pb",-0.824488383166997
"8502","top - bot","pb",-1.02940010030618
"8503","top - bot","pb",-1.15108225459931
"8504","top - bot","pb",-1.28667540917071
"8505","top - bot","pb",-1.62572512444699
"8506","top - bot","pb",-1.00558123575512
"8507","top - bot","pb",-1.07319628849912
"8508","top - bot","pb",-0.608953819419525
"8509","top - bot","pb",-0.545236814519849
"8510","top - bot","pb",-0.245055778548428
"8511","top - bot","pb",-0.288636062396152
"8512","top - bot","pb",-0.213168247072439
"8513","top - bot","pb",-0.686181806650582
"8514","top - bot","pb",-1.21088136853778
"8515","top - bot","pb",-1.11580116219047
"8516","top - bot","pb",-1.16730088216748
"8517","top - bot","pb",-0.636493047979545
"8518","top - bot","pb",-0.186916745462653
"8519","top - bot","pb",-0.299494833133301
"8520","top - bot","pb",-0.447233399989811
"8521","top - bot","pb",-1.24472379897507
"8522","top - bot","pb",-1.20183919506888
"8523","top - bot","pb",-1.12612260248173
"8524","top - bot","pb",-0.844037313572474
"8525","top - bot","pb",-0.915027451627598
"8526","top - bot","pb",-1.04009876751087
"8527","top - bot","pb",-1.04254434033255
"8528","top - bot","pb",-0.98666686329665
"8529","top - bot","pb",-1.13567215863143
"8530","top - bot","pb",-1.12018704263108
"8531","top - bot","pb",-0.867485334169815
"8532","top - bot","pb",-0.585854478472932
"8533","top - bot","pb",-0.615499973761511
"8534","top - bot","pb",-0.426802404276107
"8535","top - bot","pb",-0.673071551138292
"8536","top - bot","pb",-0.699124565228927
"8537","top - bot","pb",-0.687414547288932
"8538","top - bot","pb",-0.611237828536507
"8539","top - bot","pb",-0.466030310232989
"8540","top - bot","pb",-0.643268718608548
"8541","top - bot","pb",-0.763429792744106
"8542","top - bot","pb",-0.86496499137985
"8543","top - bot","pb",-1.36080168188427
"8544","top - bot","pb",-1.56073550613671
"8545","top - bot","pb",-0.777272109010453
"8546","top - bot","pb",-0.82508540768864
"8547","top - bot","pb",-0.945021433330048
"8548","top - bot","pb",-0.709990433733257
"8549","top - bot","pb",-1.13233600141465
"8550","top - bot","pb",-0.949720984524503
"8551","top - bot","pb",-0.934791652889805
"8552","top - bot","pb",-0.982491011325057
"8553","top - bot","pb",-1.09694626901936
"8554","top - bot","pb",-0.957776029589054
"8555","top - bot","pb",-1.08107963238378
"8556","top - bot","pb",-0.923150129941371
"8557","top - bot","pb",-1.17170065023406
"8558","top - bot","pb",-1.19590088859385
"8559","top - bot","pb",-1.2534829922655
"8560","top - bot","pb",-1.24015621186208
"8561","top - bot","pb",-0.920217202984071
"8562","top - bot","pb",-1.01775782817408
"8563","top - bot","pb",-0.856779040600175
"8564","top - bot","pb",-0.9784239945693
"8565","top - bot","pb",-0.959858358646289
"8566","top - bot","pb",-0.876365051998945
"8567","top - bot","pb",-0.925704999150019
"8568","top - bot","pb",-1.11694466730985
"8569","top - bot","pb",-1.20605079130904
"8570","top - bot","pb",-0.922382166955837
"8571","top - bot","pb",-1.26734124179017
"8572","top - bot","pb",-1.0501821190688
"8573","top - bot","pb",-0.895715481385881
"8574","top - bot","pb",-1.02297683524012
"8575","top - bot","pb",-1.01263416926264
"8576","top - bot","pb",-0.707713846748048
"8577","top - bot","pb",-0.448400014359954
"8578","top - bot","pb",-0.0647972573340203
"8579","top - bot","pb",-1.06056402194217
"8580","top - bot","pb",-1.08190856720589
"8581","top - bot","pb",-0.780046484443428
"8582","top - bot","pb",-0.362966660513749
"8583","top - bot","pb",-0.658314793507423
"8584","top - bot","pb",-0.618310228337192
"8585","top - bot","pb",-0.748289997590072
"8586","top - bot","pb",-0.8928709424594
"8587","top - bot","pb",-0.53759377622886
"8588","top - bot","pb",-0.919953814995544
"8589","top - bot","pb",-1.53912710243231
"8590","top - bot","pb",-1.0849823455708
"8591","top - bot","pb",-1.08962744322047
"8592","top - bot","pb",-0.863376471900932
"8593","top - bot","pb",-0.810700889601075
"8594","top - bot","pb",-1.01335927582827
"8595","top - bot","pb",-1.05873519831538
"8596","top - bot","pb",-1.05440058673197
"8597","top - bot","pb",-0.79372869912206
"8598","top - bot","pb",-0.655007618083277
"8599","top - bot","pb",-0.611627516207815
"8600","top - bot","pb",-0.0685900142584024
"8601","top - bot","pb",-0.752969445927342
"8602","top - bot","pb",-0.877048582853925
"8603","top - bot","pb",-1.03458115843307
"8604","top - bot","pb",-0.77491150204639
"8605","top - bot","pb",-1.06518954311026
"8606","top - bot","pb",-0.230539217177138
"8607","top - bot","pb",-0.102375491469377
"8608","top - bot","pb",-0.306786650192977
"8609","top - bot","pb",-0.717997420659241
"8610","top - bot","pb",-0.613423442934306
"8611","top - bot","pb",-1.73814291349
"8612","top - bot","pb",-1.9570346904842
"8613","top - bot","pb",-1.68384872409681
"8614","top - bot","pb",-1.02288180539882
"8615","top - bot","pb",-1.05081666034718
"8616","top - bot","pb",-0.202318280704347
"8617","top - bot","pb",-0.299336835901918
"8618","top - bot","pb",-0.478771500156145
"8619","top - bot","pb",-0.877751647125703
"8620","top - bot","pb",-0.547021320547403
"8621","top - bot","pb",-0.699797222030348
"8622","top - bot","pb",-1.38724238827895
"8623","top - bot","pb",-1.54162055565758
"8624","top - bot","pb",-0.992192773996202
"8625","top - bot","pb",-1.39072820970485
"8626","top - bot","pb",-0.857185680639644
"8627","top - bot","pb",-1.3612661386312
"8628","top - bot","pb",-1.66763788973321
"8629","top - bot","pb",-1.28512102751621
"8630","top - bot","pb",-1.22380989141648
"8631","top - bot","pb",-1.14293770103183
"8632","top - bot","pb",-1.55292466812893
"8633","top - bot","pb",-1.25029413949802
